Date,Adj Close,Close,High,Low,Open,Volume
2022-02-03,16.850000381469727,16.850000381469727,16.850000381469727,15.949999809265137,16.200000762939453,55246431
2022-02-04,17.649999618530273,17.649999618530273,17.649999618530273,16.850000381469727,17.049999237060547,25961409
2022-02-07,18.5,18.5,18.5,16.899999618530273,18.100000381469727,108059189
2022-02-08,17.600000381469727,17.600000381469727,19.25,17.600000381469727,18.899999618530273,123634668
2022-02-09,17.0,17.0,18.149999618530273,16.75,17.600000381469727,93781605
2022-02-10,16.149999618530273,16.149999618530273,17.100000381469727,16.149999618530273,17.049999237060547,42666063
2022-02-11,15.949999809265137,15.949999809265137,16.75,15.399999618530273,15.399999618530273,43839935
2022-02-14,15.199999809265137,15.199999809265137,15.199999809265137,15.199999809265137,15.199999809265137,4034965
2022-02-15,14.550000190734863,14.550000190734863,14.899999618530273,14.449999809265137,14.449999809265137,99325716
2022-02-16,14.800000190734863,14.800000190734863,15.25,14.350000381469727,14.399999618530273,59916365
2022-02-17,14.149999618530273,14.149999618530273,15.100000381469727,14.100000381469727,15.0,33574601
2022-02-18,14.149999618530273,14.149999618530273,14.550000190734863,13.800000190734863,13.899999618530273,21275395
2022-02-21,13.600000381469727,13.600000381469727,14.149999618530273,13.449999809265137,13.850000381469727,28840995
2022-02-22,12.949999809265137,12.949999809265137,13.5,12.949999809265137,13.050000190734863,28046599
2022-02-23,13.550000190734863,13.550000190734863,13.550000190734863,13.100000381469727,13.25,22444628
2022-02-24,12.899999618530273,12.899999618530273,13.100000381469727,12.899999618530273,12.899999618530273,23689825
2022-02-25,13.0,13.0,13.350000381469727,12.699999809265137,13.0,31080968
2022-02-28,13.050000190734863,13.050000190734863,13.199999809265137,12.5,12.850000381469727,17725819
2022-03-02,13.149999618530273,13.149999618530273,13.550000190734863,12.800000190734863,12.899999618530273,21768761
2022-03-03,13.050000190734863,13.050000190734863,13.449999809265137,13.0,13.449999809265137,13011725
2022-03-04,12.850000381469727,12.850000381469727,13.300000190734863,12.800000190734863,13.100000381469727,17914357
2022-03-07,12.649999618530273,12.649999618530273,12.899999618530273,12.399999618530273,12.399999618530273,15662537
2022-03-08,12.800000190734863,12.800000190734863,13.149999618530273,12.5,12.75,16589470
2022-03-09,13.350000381469727,13.350000381469727,13.399999618530273,12.899999618530273,12.949999809265137,19813729
2022-03-10,13.550000190734863,13.550000190734863,13.800000190734863,13.350000381469727,13.699999809265137,19002571
2022-03-11,14.199999809265137,14.199999809265137,14.199999809265137,13.649999618530273,13.75,31704543
2022-03-14,13.850000381469727,13.850000381469727,14.600000381469727,13.699999809265137,14.5,26568431
2022-03-15,13.449999809265137,13.449999809265137,14.199999809265137,13.25,14.0,16946477
2022-03-16,14.100000381469727,14.100000381469727,14.100000381469727,13.550000190734863,13.649999618530273,18998154
2022-03-17,13.75,13.75,14.399999618530273,13.550000190734863,14.399999618530273,21536170
2022-03-21,13.649999618530273,13.649999618530273,14.149999618530273,13.399999618530273,13.800000190734863,24197867
2022-03-22,13.0,13.0,13.399999618530273,13.0,13.149999618530273,28676620
2022-03-23,12.850000381469727,12.850000381469727,13.25,12.75,12.75,18912240
2022-03-24,13.0,13.0,13.100000381469727,12.5,12.850000381469727,19026292
2022-03-25,13.0,13.0,13.449999809265137,12.899999618530273,13.300000190734863,25129848
2022-03-28,12.350000381469727,12.350000381469727,12.699999809265137,12.350000381469727,12.600000381469727,38902885
2022-03-29,12.949999809265137,12.949999809265137,12.949999809265137,12.25,12.399999618530273,12862071
2022-03-30,13.550000190734863,13.550000190734863,13.550000190734863,13.199999809265137,13.25,7927618
2022-03-31,13.5,13.5,14.199999809265137,13.399999618530273,14.199999809265137,56122877
2022-04-01,14.149999618530273,14.149999618530273,14.149999618530273,13.399999618530273,13.5,32275373
2022-04-04,14.850000381469727,14.850000381469727,14.850000381469727,13.899999618530273,14.100000381469727,44822664
2022-04-05,15.550000190734863,15.550000190734863,15.550000190734863,14.699999809265137,15.149999618530273,55650471
2022-04-06,16.299999237060547,16.299999237060547,16.299999237060547,15.25,15.550000190734863,40507650
2022-04-07,15.5,15.5,17.0,15.5,16.549999237060547,75310388
2022-04-08,15.600000381469727,15.600000381469727,15.899999618530273,15.149999618530273,15.5,22755954
2022-04-11,15.699999809265137,15.699999809265137,16.350000381469727,15.600000381469727,16.0,22446047
2022-04-12,15.149999618530273,15.149999618530273,15.850000381469727,15.0,15.699999809265137,15694302
2022-04-13,14.850000381469727,14.850000381469727,15.449999809265137,14.699999809265137,15.399999618530273,19782359
2022-04-18,14.399999618530273,14.399999618530273,14.850000381469727,14.199999809265137,14.850000381469727,13412485
2022-04-19,14.399999618530273,14.399999618530273,15.100000381469727,14.0,14.449999809265137,36812250
2022-04-20,14.75,14.75,14.899999618530273,14.449999809265137,14.550000190734863,15323821
2022-04-21,15.149999618530273,15.149999618530273,15.449999809265137,14.899999618530273,15.0,40778175
2022-04-22,14.949999809265137,14.949999809265137,15.449999809265137,14.699999809265137,14.949999809265137,18813322
2022-04-25,14.550000190734863,14.550000190734863,15.050000190734863,14.399999618530273,14.800000190734863,21069193
2022-04-26,14.5,14.5,14.899999618530273,14.25,14.699999809265137,13307328
2022-04-27,14.399999618530273,14.399999618530273,14.75,14.149999618530273,14.5,16417709
2022-04-28,13.949999809265137,13.949999809265137,14.550000190734863,13.800000190734863,14.5,16018649
2022-04-29,14.25,14.25,14.600000381469727,13.800000190734863,14.050000190734863,17019794
2022-05-02,14.199999809265137,14.199999809265137,14.649999618530273,14.149999618530273,14.199999809265137,11778270
2022-05-04,13.550000190734863,13.550000190734863,14.399999618530273,13.5,14.350000381469727,17210678
2022-05-05,13.399999618530273,13.399999618530273,13.850000381469727,13.350000381469727,13.75,12688571
2022-05-06,13.100000381469727,13.100000381469727,13.25,12.949999809265137,13.25,8646080
2022-05-09,13.699999809265137,13.699999809265137,13.75,12.800000190734863,13.100000381469727,18256241
2022-05-10,13.100000381469727,13.100000381469727,14.050000190734863,13.050000190734863,13.75,16513068
2022-05-11,13.0,13.0,13.5,12.649999618530273,13.199999809265137,23855100
2022-05-12,12.399999618530273,12.399999618530273,12.949999809265137,12.350000381469727,12.75,18307718
2022-05-13,12.5,12.5,12.949999809265137,12.399999618530273,12.600000381469727,18653085
2022-05-16,11.899999618530273,11.899999618530273,12.25,11.899999618530273,12.050000190734863,37381413
2022-05-17,12.449999809265137,12.449999809265137,12.449999809265137,11.949999809265137,11.949999809265137,16346984
2022-05-18,12.449999809265137,12.449999809265137,12.75,12.350000381469727,12.699999809265137,12187753
2022-05-19,12.300000190734863,12.300000190734863,12.550000190734863,11.949999809265137,12.0,9234735
2022-05-20,12.850000381469727,12.850000381469727,12.899999618530273,12.5,12.5,17925495
2022-05-23,12.399999618530273,12.399999618530273,13.0,12.350000381469727,13.0,9598700
2022-05-24,12.550000190734863,12.550000190734863,12.699999809265137,12.350000381469727,12.5,8950965
2022-05-25,12.100000381469727,12.100000381469727,12.600000381469727,12.050000190734863,12.449999809265137,8297456
2022-05-26,11.899999618530273,11.899999618530273,12.350000381469727,11.5,12.25,16053316
2022-05-27,11.850000381469727,11.850000381469727,12.149999618530273,11.699999809265137,12.100000381469727,9697989
2022-05-30,12.0,12.0,12.149999618530273,11.899999618530273,11.899999618530273,9411681
2022-05-31,12.600000381469727,12.600000381469727,12.600000381469727,11.899999618530273,12.0,16214999
2022-06-01,13.199999809265137,13.199999809265137,13.199999809265137,12.649999618530273,12.800000190734863,30278115
2022-06-02,13.850000381469727,13.850000381469727,13.850000381469727,13.300000190734863,13.350000381469727,28026241
2022-06-03,13.25,13.25,14.199999809265137,13.199999809265137,14.199999809265137,30514325
2022-06-06,13.800000190734863,13.800000190734863,13.899999618530273,12.800000190734863,13.050000190734863,20140522
2022-06-07,14.300000190734863,14.300000190734863,14.699999809265137,13.300000190734863,13.600000381469727,35019589
2022-06-08,13.850000381469727,13.850000381469727,14.600000381469727,13.75,14.350000381469727,20405726
2022-06-09,13.949999809265137,13.949999809265137,14.100000381469727,13.5,13.75,16082480
2022-06-10,13.550000190734863,13.550000190734863,13.899999618530273,13.449999809265137,13.649999618530273,10382115
2022-06-13,12.899999618530273,12.899999618530273,13.25,12.699999809265137,13.100000381469727,11601678
2022-06-14,12.850000381469727,12.850000381469727,13.300000190734863,12.699999809265137,12.75,11626321
2022-06-15,12.649999618530273,12.649999618530273,13.100000381469727,12.5,12.949999809265137,6895709
2022-06-16,12.050000190734863,12.050000190734863,12.949999809265137,11.899999618530273,12.850000381469727,14153736
2022-06-17,12.149999618530273,12.149999618530273,12.350000381469727,11.800000190734863,12.050000190734863,13207472
2022-06-20,11.100000381469727,11.100000381469727,12.75,10.949999809265137,12.300000190734863,22572320
2022-06-21,11.449999809265137,11.449999809265137,11.600000381469727,11.050000190734863,11.25,13441885
2022-06-22,11.399999618530273,11.399999618530273,11.600000381469727,11.300000190734863,11.399999618530273,8662663
2022-06-23,11.600000381469727,11.600000381469727,11.800000190734863,11.399999618530273,11.5,8843330
2022-06-24,11.850000381469727,11.850000381469727,11.949999809265137,11.699999809265137,11.800000190734863,5828590
2022-06-27,11.800000190734863,11.800000190734863,12.25,11.75,12.050000190734863,7782308
2022-06-28,11.800000190734863,11.800000190734863,12.0,11.550000190734863,11.800000190734863,5181067
2022-06-29,11.75,11.75,12.0,11.649999618530273,11.699999809265137,4643422
2022-06-30,11.5,11.5,11.850000381469727,11.449999809265137,11.800000190734863,4914810
2022-07-01,11.399999618530273,11.399999618530273,11.600000381469727,11.199999809265137,11.600000381469727,4058897
2022-07-04,11.350000381469727,11.350000381469727,11.600000381469727,11.300000190734863,11.5,4538113
2022-07-05,11.350000381469727,11.350000381469727,11.75,11.300000190734863,11.399999618530273,6326043
2022-07-06,11.199999809265137,11.199999809265137,11.449999809265137,11.100000381469727,11.399999618530273,5987748
2022-07-07,11.449999809265137,11.449999809265137,11.5,11.300000190734863,11.350000381469727,4844626
2022-07-08,11.399999618530273,11.399999618530273,11.600000381469727,11.350000381469727,11.600000381469727,5792790
2022-07-11,11.649999618530273,11.649999618530273,11.75,11.300000190734863,11.399999618530273,12923307
2022-07-12,11.5,11.5,12.050000190734863,11.449999809265137,11.550000190734863,13296744
2022-07-13,11.5,11.5,11.699999809265137,11.399999618530273,11.600000381469727,4121767
2022-07-14,11.399999618530273,11.399999618530273,11.550000190734863,11.350000381469727,11.399999618530273,4668633
2022-07-15,11.300000190734863,11.300000190734863,11.5,11.25,11.449999809265137,3465821
2022-07-18,11.5,11.5,11.600000381469727,11.399999618530273,11.399999618530273,6734567
2022-07-19,11.800000190734863,11.800000190734863,12.149999618530273,11.5,11.550000190734863,18049912
2022-07-20,11.850000381469727,11.850000381469727,12.100000381469727,11.800000190734863,11.949999809265137,9457351
2022-07-21,11.850000381469727,11.850000381469727,12.350000381469727,11.699999809265137,11.850000381469727,16229594
2022-07-22,11.75,11.75,11.949999809265137,11.649999618530273,11.949999809265137,6013396
2022-07-25,11.550000190734863,11.550000190734863,11.850000381469727,11.550000190734863,11.850000381469727,4295595
2022-07-26,11.899999618530273,11.899999618530273,12.550000190734863,11.5,11.550000190734863,35907022
2022-07-27,11.899999618530273,11.899999618530273,12.199999809265137,11.75,11.949999809265137,14818082
2022-07-28,11.75,11.75,12.050000190734863,11.649999618530273,12.0,8829990
2022-07-29,12.399999618530273,12.399999618530273,12.75,11.699999809265137,11.800000190734863,32009253
2022-08-01,13.0,13.0,13.149999618530273,12.25,12.5,33573919
2022-08-02,13.300000190734863,13.300000190734863,13.699999809265137,12.899999618530273,13.0,32474604
2022-08-03,13.0,13.0,13.399999618530273,12.800000190734863,13.350000381469727,14330281
2022-08-04,13.199999809265137,13.199999809265137,13.399999618530273,12.449999809265137,13.0,31646480
2022-08-05,13.149999618530273,13.149999618530273,13.649999618530273,13.050000190734863,13.449999809265137,22977419
2022-08-08,13.300000190734863,13.300000190734863,13.5,12.899999618530273,13.0,18844949
2022-08-10,14.149999618530273,14.149999618530273,14.25,13.0,13.399999618530273,68998073
2022-08-11,13.600000381469727,13.600000381469727,14.25,13.449999809265137,14.199999809265137,22969202
2022-08-12,13.399999618530273,13.399999618530273,13.800000190734863,13.25,13.550000190734863,14431196
2022-08-16,13.399999618530273,13.399999618530273,13.800000190734863,13.199999809265137,13.300000190734863,15878957
2022-08-17,13.649999618530273,13.649999618530273,13.800000190734863,13.399999618530273,13.5,21194300
2022-08-18,14.199999809265137,14.199999809265137,14.550000190734863,13.600000381469727,13.649999618530273,46729902
2022-08-19,14.949999809265137,14.949999809265137,15.100000381469727,14.100000381469727,14.25,74547754
2022-08-22,15.649999618530273,15.649999618530273,16.200000762939453,14.899999618530273,15.100000381469727,108715778
2022-08-23,15.399999618530273,15.399999618530273,16.0,15.149999618530273,15.600000381469727,47006114
2022-08-24,15.300000190734863,15.300000190734863,15.850000381469727,15.100000381469727,15.25,39217580
2022-08-25,15.050000190734863,15.050000190734863,15.550000190734863,15.0,15.350000381469727,21609453
2022-08-26,16.25,16.25,16.850000381469727,15.149999618530273,15.149999618530273,145645641
2022-08-29,16.299999237060547,16.299999237060547,16.899999618530273,15.600000381469727,15.699999809265137,109676564
2022-08-30,16.799999237060547,16.799999237060547,17.149999618530273,16.25,16.549999237060547,66973760
2022-09-01,20.149999618530273,20.149999618530273,20.149999618530273,16.700000762939453,16.75,278269770
2022-09-02,21.200000762939453,21.200000762939453,23.75,20.25,20.899999618530273,461789015
2022-09-05,23.299999237060547,23.299999237060547,23.299999237060547,21.549999237060547,21.549999237060547,153031552
2022-09-06,21.950000762939453,21.950000762939453,25.0,21.399999618530273,24.75,151536084
2022-09-07,21.649999618530273,21.649999618530273,22.75,21.299999237060547,21.75,64869145
2022-09-08,21.299999237060547,21.299999237060547,22.350000381469727,21.149999618530273,22.100000381469727,48143250
2022-09-09,19.200000762939453,19.200000762939453,21.200000762939453,19.200000762939453,21.200000762939453,115341202
2022-09-12,21.100000381469727,21.100000381469727,21.100000381469727,18.399999618530273,18.799999237060547,107892593
2022-09-13,20.049999237060547,20.049999237060547,21.450000762939453,20.049999237060547,20.899999618530273,20777351
2022-09-14,19.049999237060547,19.049999237060547,19.700000762939453,19.049999237060547,19.049999237060547,21625155
2022-09-15,18.100000381469727,18.100000381469727,19.25,18.100000381469727,18.850000381469727,26912514
2022-09-16,18.450000762939453,18.450000762939453,18.850000381469727,17.549999237060547,17.950000762939453,29739338
2022-09-19,17.649999618530273,17.649999618530273,18.799999237060547,17.549999237060547,18.799999237060547,11444410
2022-09-20,18.200000762939453,18.200000762939453,18.5,17.649999618530273,17.700000762939453,11716445
2022-09-21,17.299999237060547,17.299999237060547,18.149999618530273,17.299999237060547,18.149999618530273,11904399
2022-09-22,17.299999237060547,17.299999237060547,17.700000762939453,16.75,17.100000381469727,10239233
2022-09-23,16.899999618530273,16.899999618530273,17.450000762939453,16.700000762939453,17.399999618530273,7321524
2022-09-26,16.350000381469727,16.350000381469727,16.75,16.100000381469727,16.5,10575909
2022-09-27,16.200000762939453,16.200000762939453,16.600000381469727,15.850000381469727,16.399999618530273,6787950
2022-09-28,16.100000381469727,16.100000381469727,16.75,15.899999618530273,16.0,5651810
2022-09-29,16.049999237060547,16.049999237060547,16.600000381469727,15.800000190734863,16.5,6044059
2022-09-30,16.399999618530273,16.399999618530273,16.649999618530273,15.75,16.0,7267597
2022-10-03,16.450000762939453,16.450000762939453,17.100000381469727,16.350000381469727,16.700000762939453,6480231
2022-10-04,16.399999618530273,16.399999618530273,17.0,16.299999237060547,16.700000762939453,5377181
2022-10-06,16.75,16.75,16.899999618530273,16.149999618530273,16.700000762939453,11448436
2022-10-07,17.549999237060547,17.549999237060547,17.549999237060547,16.549999237060547,16.799999237060547,12789925
2022-10-10,17.75,17.75,18.149999618530273,17.25,17.450000762939453,11331582
2022-10-11,16.899999618530273,16.899999618530273,17.799999237060547,16.899999618530273,17.799999237060547,8754664
2022-10-12,16.350000381469727,16.350000381469727,17.0,16.149999618530273,16.799999237060547,5905236
2022-10-13,16.5,16.5,16.899999618530273,16.25,16.5,6040006
2022-10-14,16.200000762939453,16.200000762939453,16.799999237060547,16.049999237060547,16.700000762939453,5351153
2022-10-17,16.200000762939453,16.200000762939453,16.5,15.949999809265137,16.100000381469727,4834090
2022-10-18,16.600000381469727,16.600000381469727,16.700000762939453,16.149999618530273,16.149999618530273,6370915
2022-10-19,16.350000381469727,16.350000381469727,16.75,16.100000381469727,16.649999618530273,4207433
2022-10-20,16.100000381469727,16.100000381469727,16.450000762939453,15.949999809265137,16.399999618530273,5483105
2022-10-21,16.350000381469727,16.350000381469727,16.799999237060547,16.100000381469727,16.299999237060547,5881455
2022-10-24,16.549999237060547,16.549999237060547,16.700000762939453,16.399999618530273,16.600000381469727,2110028
2022-10-25,16.299999237060547,16.299999237060547,16.649999618530273,16.25,16.649999618530273,2691089
2022-10-27,16.149999618530273,16.149999618530273,16.450000762939453,16.100000381469727,16.299999237060547,4856846
2022-10-28,16.0,16.0,16.299999237060547,15.899999618530273,16.200000762939453,4659397
2022-10-31,16.100000381469727,16.100000381469727,16.299999237060547,15.899999618530273,16.149999618530273,5233390
2022-11-01,16.049999237060547,16.049999237060547,16.25,15.949999809265137,16.200000762939453,4245353
2022-11-02,16.100000381469727,16.100000381469727,16.25,16.0,16.149999618530273,5872006
2022-11-03,16.0,16.0,16.149999618530273,15.850000381469727,15.850000381469727,3715615
2022-11-04,16.799999237060547,16.799999237060547,16.799999237060547,15.850000381469727,16.100000381469727,12797470
2022-11-07,16.850000381469727,16.850000381469727,17.399999618530273,16.5,17.100000381469727,13510564
2022-11-09,16.450000762939453,16.450000762939453,17.200000762939453,16.200000762939453,17.0,7182290
2022-11-10,16.100000381469727,16.100000381469727,16.450000762939453,15.949999809265137,16.399999618530273,4502473
2022-11-11,16.0,16.0,16.350000381469727,15.600000381469727,15.699999809265137,8956145
2022-11-14,16.049999237060547,16.049999237060547,16.149999618530273,15.600000381469727,16.0,6072616
2022-11-15,16.100000381469727,16.100000381469727,16.399999618530273,15.899999618530273,16.049999237060547,4219941
2022-11-16,16.0,16.0,16.5,15.899999618530273,16.399999618530273,5487243
2022-11-17,15.649999618530273,15.649999618530273,16.149999618530273,15.449999809265137,16.149999618530273,5538195
2022-11-18,15.5,15.5,15.949999809265137,15.449999809265137,15.699999809265137,3653816
2022-11-21,15.5,15.5,16.0,15.5,15.600000381469727,5558728
2022-11-22,15.050000190734863,15.050000190734863,15.800000190734863,14.899999618530273,15.800000190734863,7828491
2022-11-23,15.199999809265137,15.199999809265137,15.5,15.0,15.199999809265137,4188535
2022-11-24,15.25,15.25,15.550000190734863,15.149999618530273,15.300000190734863,2827009
2022-11-25,16.0,16.0,16.0,15.199999809265137,15.300000190734863,12205093
2022-11-28,16.0,16.0,16.25,15.899999618530273,16.100000381469727,6728703
2022-11-29,15.899999618530273,15.899999618530273,16.200000762939453,15.699999809265137,16.049999237060547,7027568
2022-11-30,16.049999237060547,16.049999237060547,16.399999618530273,15.800000190734863,15.899999618530273,16777348
2022-12-01,16.0,16.0,16.25,15.850000381469727,16.100000381469727,7038436
2022-12-02,16.799999237060547,16.799999237060547,16.799999237060547,15.649999618530273,15.949999809265137,24401937
2022-12-05,16.049999237060547,16.049999237060547,16.950000762939453,16.0,16.950000762939453,19577532
2022-12-06,15.850000381469727,15.850000381469727,16.299999237060547,15.800000190734863,15.850000381469727,17465360
2022-12-07,15.699999809265137,15.699999809265137,16.200000762939453,15.5,15.899999618530273,11680369
2022-12-08,15.850000381469727,15.850000381469727,16.049999237060547,15.5,15.75,11119754
2022-12-09,15.899999618530273,15.899999618530273,16.549999237060547,15.699999809265137,16.0,21275150
2022-12-12,15.949999809265137,15.949999809265137,16.200000762939453,15.75,15.949999809265137,25028814
2022-12-13,15.75,15.75,16.399999618530273,15.699999809265137,16.0,35437003
2022-12-14,16.450000762939453,16.450000762939453,16.5,15.699999809265137,15.800000190734863,55553551
2022-12-15,15.899999618530273,15.899999618530273,16.5,15.850000381469727,16.200000762939453,22792227
2022-12-16,15.75,15.75,16.200000762939453,15.649999618530273,15.899999618530273,21493992
2022-12-19,15.800000190734863,15.800000190734863,16.0,15.75,15.850000381469727,12178836
2022-12-20,15.75,15.75,15.949999809265137,15.449999809265137,15.800000190734863,14909860
2022-12-21,15.0,15.0,15.899999618530273,15.0,15.899999618530273,24450802
2022-12-22,14.25,14.25,15.050000190734863,14.25,14.949999809265137,29006327
2022-12-23,13.550000190734863,13.550000190734863,13.850000381469727,13.550000190734863,13.850000381469727,14177515
2022-12-26,14.149999618530273,14.149999618530273,14.199999809265137,12.899999618530273,13.149999618530273,29297031
2022-12-27,14.800000190734863,14.800000190734863,14.850000381469727,14.100000381469727,14.199999809265137,13932965
2022-12-28,14.600000381469727,14.600000381469727,15.149999618530273,14.550000190734863,14.800000190734863,12860847
2022-12-29,14.300000190734863,14.300000190734863,14.550000190734863,14.199999809265137,14.449999809265137,12465598
2022-12-30,14.350000381469727,14.350000381469727,14.75,14.300000190734863,14.449999809265137,9993716
2023-01-02,14.699999809265137,14.699999809265137,14.850000381469727,14.399999618530273,14.449999809265137,7616454
2023-01-03,14.800000190734863,14.800000190734863,15.199999809265137,14.699999809265137,14.699999809265137,11998936
2023-01-04,14.449999809265137,14.449999809265137,14.899999618530273,14.25,14.850000381469727,10497572
2023-01-05,14.600000381469727,14.600000381469727,14.800000190734863,14.350000381469727,14.600000381469727,8101094
2023-01-06,14.449999809265137,14.449999809265137,14.699999809265137,14.350000381469727,14.649999618530273,5920357
2023-01-09,14.550000190734863,14.550000190734863,14.800000190734863,14.399999618530273,14.699999809265137,8021961
2023-01-10,14.300000190734863,14.300000190734863,14.649999618530273,14.25,14.600000381469727,4970822
2023-01-11,14.25,14.25,14.449999809265137,14.25,14.300000190734863,5254521
2023-01-12,13.949999809265137,13.949999809265137,14.399999618530273,13.800000190734863,14.300000190734863,8992128
2023-01-13,14.149999618530273,14.149999618530273,14.300000190734863,13.850000381469727,14.0,9040623
2023-01-16,14.25,14.25,14.699999809265137,14.100000381469727,14.149999618530273,10774663
2023-01-17,14.149999618530273,14.149999618530273,14.399999618530273,14.050000190734863,14.25,8156536
2023-01-18,14.0,14.0,14.300000190734863,14.0,14.199999809265137,7538740
2023-01-19,14.0,14.0,14.199999809265137,13.949999809265137,14.0,5224360
2023-01-20,13.850000381469727,13.850000381469727,14.050000190734863,13.75,14.050000190734863,10251629
2023-01-23,13.199999809265137,13.199999809265137,13.949999809265137,13.199999809265137,13.949999809265137,15531510
2023-01-24,13.199999809265137,13.199999809265137,13.449999809265137,13.199999809265137,13.300000190734863,6466213
2023-01-25,12.949999809265137,12.949999809265137,13.300000190734863,12.899999618530273,13.300000190734863,8832009
2023-01-27,12.649999618530273,12.649999618530273,13.100000381469727,12.350000381469727,13.100000381469727,12988895
2023-01-30,12.5,12.5,12.949999809265137,12.399999618530273,12.75,9831771
2023-01-31,12.75,12.75,13.100000381469727,12.399999618530273,12.550000190734863,23848822
2023-02-01,12.25,12.25,13.100000381469727,12.149999618530273,12.649999618530273,20669121
2023-02-02,11.949999809265137,11.949999809265137,12.600000381469727,11.899999618530273,12.25,20958060
2023-02-03,11.75,11.75,12.149999618530273,11.350000381469727,12.050000190734863,30489212
2023-02-06,12.0,12.0,12.300000190734863,11.649999618530273,11.800000190734863,15666539
2023-02-07,11.649999618530273,11.649999618530273,12.25,11.600000381469727,12.0,14197921
2023-02-08,11.699999809265137,11.699999809265137,11.800000190734863,11.600000381469727,11.75,12067346
2023-02-09,11.699999809265137,11.699999809265137,12.050000190734863,11.649999618530273,11.75,17839732
2023-02-10,11.649999618530273,11.649999618530273,11.899999618530273,11.600000381469727,11.699999809265137,12090065
2023-02-13,11.350000381469727,11.350000381469727,11.949999809265137,11.300000190734863,11.699999809265137,12281010
2023-02-14,11.300000190734863,11.300000190734863,11.449999809265137,11.0,11.399999618530273,12757073
2023-02-15,11.100000381469727,11.100000381469727,11.449999809265137,11.050000190734863,11.350000381469727,12955152
2023-02-16,11.050000190734863,11.050000190734863,11.25,11.0,11.149999618530273,11944734
2023-02-17,11.050000190734863,11.050000190734863,11.25,10.949999809265137,11.100000381469727,11076968
2023-02-20,10.949999809265137,10.949999809265137,11.199999809265137,10.75,11.149999618530273,11564588
2023-02-21,10.600000381469727,10.600000381469727,11.149999618530273,10.5,11.0,13862209
2023-02-22,10.399999618530273,10.399999618530273,11.0,10.300000190734863,10.550000190734863,24234889
2023-02-23,10.050000190734863,10.050000190734863,10.5,10.0,10.5,15912209
2023-02-24,10.100000381469727,10.100000381469727,10.699999809265137,10.0,10.100000381469727,34920732
2023-02-27,9.899999618530273,9.899999618530273,10.399999618530273,9.800000190734863,10.199999809265137,21519422
2023-02-28,9.800000190734863,9.800000190734863,10.050000190734863,9.75,10.0,15580538
2023-03-01,10.0,10.0,10.399999618530273,9.899999618530273,9.899999618530273,26222162
2023-03-02,9.800000190734863,9.800000190734863,10.199999809265137,9.699999809265137,10.100000381469727,22294988
2023-03-03,10.699999809265137,10.699999809265137,10.75,9.75,9.850000381469727,124274996
2023-03-06,10.699999809265137,10.699999809265137,11.449999809265137,10.550000190734863,10.800000190734863,58160006
2023-03-08,11.699999809265137,11.699999809265137,11.75,10.600000381469727,10.699999809265137,76955647
2023-03-09,11.199999809265137,11.199999809265137,11.899999618530273,11.0,11.800000190734863,46172324
2023-03-10,11.449999809265137,11.449999809265137,11.899999618530273,11.0,11.100000381469727,50460691
2023-03-13,10.75,10.75,11.5,10.699999809265137,11.449999809265137,34671169
2023-03-14,10.699999809265137,10.699999809265137,10.899999618530273,10.350000381469727,10.800000190734863,26879025
2023-03-15,10.75,10.75,10.949999809265137,10.550000190734863,10.850000381469727,23522176
2023-03-16,10.550000190734863,10.550000190734863,10.800000190734863,10.449999809265137,10.800000190734863,14773665
2023-03-17,10.699999809265137,10.699999809265137,10.949999809265137,10.600000381469727,10.649999618530273,29476051
2023-03-20,10.300000190734863,10.300000190734863,10.75,10.149999618530273,10.600000381469727,23034866
2023-03-21,10.25,10.25,10.449999809265137,10.199999809265137,10.399999618530273,11116475
2023-03-22,10.300000190734863,10.300000190734863,10.449999809265137,10.25,10.350000381469727,11202141
2023-03-23,9.949999809265137,9.949999809265137,10.300000190734863,9.899999618530273,10.300000190734863,16428529
2023-03-24,9.850000381469727,9.850000381469727,10.350000381469727,9.699999809265137,10.0,39423050
2023-03-27,9.399999618530273,9.399999618530273,9.949999809265137,9.300000190734863,9.899999618530273,22690733
2023-03-28,9.149999618530273,9.149999618530273,9.550000190734863,9.050000190734863,9.449999809265137,24270710
2023-03-29,9.800000190734863,9.800000190734863,9.899999618530273,9.100000381469727,9.25,29919440
2023-03-31,9.949999809265137,9.949999809265137,10.399999618530273,9.899999618530273,9.949999809265137,30780259
2023-04-03,10.399999618530273,10.399999618530273,10.550000190734863,9.949999809265137,10.25,32332522
2023-04-05,10.800000190734863,10.800000190734863,10.850000381469727,10.300000190734863,10.5,34031167
2023-04-06,11.149999618530273,11.149999618530273,11.550000190734863,10.649999618530273,10.800000190734863,55264569
2023-04-10,10.899999618530273,10.899999618530273,11.300000190734863,10.850000381469727,11.25,23719805
2023-04-11,12.550000190734863,12.550000190734863,12.800000190734863,10.899999618530273,10.949999809265137,154537831
2023-04-12,12.149999618530273,12.149999618530273,12.649999618530273,11.949999809265137,12.649999618530273,69564545
2023-04-13,12.800000190734863,12.800000190734863,12.949999809265137,11.850000381469727,12.199999809265137,87989459
2023-04-17,12.699999809265137,12.699999809265137,13.149999618530273,12.350000381469727,12.600000381469727,59186087
2023-04-18,12.399999618530273,12.399999618530273,12.800000190734863,12.149999618530273,12.75,35999574
2023-04-19,12.25,12.25,12.600000381469727,12.100000381469727,12.399999618530273,37469474
